youtube_url,youtube_id,publicado_em,channelId,title,description,thumbnail_default,thumbnail_medium,thumbnail_high,thumbnail_standard,thumbnail_default.1,channelTitletags,defaultAudioLanguage,statistics_view_count,statistics_like_count,statistics_comment_count,statistics_favorite_count,ready,last_update,channelTitle,tags,tag_alias
https://youtu.be/8vPE4kxN320,8vPE4kxN320,2013-08-26T23:49:50Z,UC7qy5N8yYDm6psRHiJDT09Q,BERLIN - Take My Breath Away (Live),"Berlin performs ""Take My Breath Away"" live. From the 4Play album available at: http://BerlinPage.com/store

Subscribe: http://bit.ly/BerlinYT
Download: http://smarturl.it/BerlinMusic

Follow:
http://facebook.com/berlinofficialband
http://instagram.com/berlinofficialband
http://twitter.com/RealTerriNunn

http://berlinpage.com",https://i.ytimg.com/vi/8vPE4kxN320/default.jpg,https://i.ytimg.com/vi/8vPE4kxN320/mqdefault.jpg,https://i.ytimg.com/vi/8vPE4kxN320/hqdefault.jpg,https://i.ytimg.com/vi/8vPE4kxN320/sddefault.jpg,,,,12529431.0,111071.0,1987.0,0.0,Yes,2024-03-25,Berlin,"['Berlin Take My Breath Away Live', 'Berlin Live', 'Take My Breath Away Live', 'Band', 'Music', 'Pop', 'Electronic', 'EDM', 'Electronic Music', 'Pop Music', 'New Wave', 'Alternative Music', 'Alternative Rock', 'Rock', 'Rock Music', 'Take My Breath Away', 'Berlin Take My Breath Away', 'Terri Nunn', 'Terri', 'Nunn', 'Pop Rock', 'New Wave Music', 'Terri Nunn Music', 'Synth Pop', 'Synth', 'Electro Pop', 'Dance', 'Dance Music', 'Matt Beard', 'Chris Olivas', 'Christopher Olivas', 'Dave Schulz', 'Carlton Bost']",outros
https://youtu.be/UprwkbzUX6g,UprwkbzUX6g,2009-10-27T01:40:12Z,UCtCOFqqGGGunX71nfZgPQOQ,Eric Clapton - Wonderful Tonight [Official Live],"Watch the official live video for Wonderful Tonight by Eric Clapton from In Concert: A Benefit for the Crossroads Centre at Antigua.
🔔 Subscribe to the channel: https://youtube.com/user/ericclapton?sub_confirmation=1

Madison Square Garden - New York City 1999

Follow Eric Clapton: 
Web: https://ericclapton.com 
Fanclub: https://ecaccess.cc/join 
Facebook: https://facebook.com/ericclapton 
Twitter: https://twitter.com/ericclapton
Instagram: https://instagram.com/ericclapton
Spotify: https://open.spotify.com/artist/6PAt558ZEZl0DmdXlnjMgD?si=iAAVIGdwSKOdQLfiamZMyA

Eric Clapton is an in international guitarist, singer and songwriter renowned for his hits “Wonderful Tonight,” “Pretending,” “Call Me The Breeze,” “Forever Man,” “My Father’s Eyes,” “Change The World,” and “Layla.” He worked with artists like B.B. King, Roger Waters, Peter Frampton, and George Harrison — amassing billions of global streams and is the only three-time inductee to the “Rock and Roll Hall of Fame.”

Lyrics:
It's late in the evening, she's wondering what clothes to wear
She puts on her make-up and brushes her long blonde hair
And then she asks me, ""Do I look all right?""
And I say, ""Yes, you look wonderful tonight""

We go to a party and everyone turns to see
This beautiful lady that's walking around with me
And then she asks me ""Do you feel all right?""
And I say, ""Yes, I feel wonderful tonight""

I feel wonderful because I see
The love light in your eyes
And the wonder of it all
Is that you just don't realize how much I love you

It's time to go home now and I've got an aching head
So I give her the car keys and she helps me to bed
And then I tell her, as I turn out the light
I say, ""My darling, you were wonderful tonight
Oh my darling, you were wonderful tonight""

#OfficialLiveVideo #EricClapton #WonderfulTonight #WeAreWarnerRecords",https://i.ytimg.com/vi/UprwkbzUX6g/default.jpg,https://i.ytimg.com/vi/UprwkbzUX6g/mqdefault.jpg,https://i.ytimg.com/vi/UprwkbzUX6g/hqdefault.jpg,https://i.ytimg.com/vi/UprwkbzUX6g/sddefault.jpg,,,,124954668.0,542375.0,14137.0,0.0,Yes,2024-03-25,Eric Clapton,"['Eric Clapton', 'Wonderful Tonight', 'Rock', 'Blues Rock', 'eric clapton', 'eric clapton live', 'clapton', 'rock', 'blues rock', 'cocaine', 'tears in heaven', 'layla', 'live', 'wonderful tonight', 'rock music', 'classics', 'concert', 'clapton live', 'live concert', ""my father's eyes"", 'i shot the sheriff', 'crossroads', 'slowhand']",outros
https://youtu.be/mYGsmDtVIyE,mYGsmDtVIyE,2021-06-20T23:00:09Z,UCFZyjxnYnXLSLRIxgz5gimA,Annie Lennox   A Whiter Shade of Pale (Tradução),"Um tom mais pálido - A Whiter Shade of Pale
""A White Shade of Pale""é o single de estreia da banda de rock britânica Procol Harum, lançado em 12 de maio de 1967.
""A Whiter Shade of Pale"" foi coberto por Annie Lennox para seu álbum de 1995 Medusa
Foi lançado como o segundo single do álbum em maio de 1995 e se tornou um hit top 40 na Europa e Canadá.
FILME EASY VIRTUE (2009)
NO BRASIL "" Bons Costumes"" com Jessica Biel e Colin Firth 
My videos are not commercial, just for entertainment purposes.
ESSA MÚSICA FAZ PARTE DA TRILHA SONORA
DE ""THE NET"", COM SANDRA BULOCK
No copyright infringement intended. For fan entertainment purposes only.
http://trilhassonoras1.blogspot.com/
Meu Canal de Contos e Parábolas 👉
https://youtube.com/playlist?list=PLSbkx8dEouTqO4Jpo3phRj46zjkcUPPrD",https://i.ytimg.com/vi/mYGsmDtVIyE/default.jpg,https://i.ytimg.com/vi/mYGsmDtVIyE/mqdefault.jpg,https://i.ytimg.com/vi/mYGsmDtVIyE/hqdefault.jpg,https://i.ytimg.com/vi/mYGsmDtVIyE/sddefault.jpg,,,pt,21114737.0,137271.0,5878.0,0.0,Yes,2024-03-25,Trilhas Sonoras do Coração,"['musica', 'romantica', 'love', 'songs', 'ANOS', '80', '90', 'TRADUÇÕES', 'MUSIC', 'WORLD', 'LEGENDADOS', 'Annie Lenox A Whiter Shade of Pale Tradução', 'CLIPEHD 2021']",outros
https://youtu.be/_PLq0_7k1jk,_PLq0_7k1jk,2010-07-16T20:39:26Z,UC2imRvD8-2lCBnWM95JrOGQ,"Roy Orbison - Oh, Pretty Woman (from Black & White Night)","Roy Orbison performs ""Oh, Pretty Woman"" as the finale of the Black & White Night Concert. Backed by Bruce Springsteen, Elvis Costello, James Burton, Glen D. Hardin, Tom Waits, kd lang, Jackson Browne, Bonnie Raitt, JD Souther, T Bone Burnett, Steven Soles, and Jennifer Warnes. Recorded September 30, 1987. Purchase the DVD here: http://bit.ly/9fLh7X 

© 1999 Orbison Records, Inc.",https://i.ytimg.com/vi/_PLq0_7k1jk/default.jpg,https://i.ytimg.com/vi/_PLq0_7k1jk/mqdefault.jpg,https://i.ytimg.com/vi/_PLq0_7k1jk/hqdefault.jpg,,,,,111966976.0,551044.0,18160.0,0.0,Yes,2024-03-25,Roy Orbison,"['Roy Orbison', 'Oh Pretty Woman', 'Black and White Night', 'Bruce Springsteen', 'Elvis Costello', 'James Burton', 'Glen D. Hardin', 'Tom Waits', 'kd lang', 'Jackson Browne', 'Bonnie Raitt', 'JD Souther', 'T Bone Burnett', 'Steven Soles', 'Jennifer Warnes', 'elvis presley', 'tribute', 'johnny cash', 'live band', 'country music', 'rock and roll', 'ballad', 'Big O', 'sunglasses', 'guitar', 'guitarist', 'song', ""1960's"", 'sixties', ""1980's"", 'eighties', 'rockabilly', 'music', 'video', 'best', 'greatest', 'singer', 'vocalist', 'songwriter', 'Bill', 'Dees', 'oldies', 'sex', 'romantic']",outros
https://youtu.be/lw1kwnnpTw0,lw1kwnnpTw0,2012-02-27T17:55:57Z,UCn25nZ12HEZq_w_m_1DmbbA,I'd Rather Go Blind | Playing For Change Band Live,"We kindly invite you to SUPPORT OUR WORK AND GET ACCESS to more videos and free downloads: http://bit.ly/JoinAndSupportPFC

Buy PFC Band Live in Brazil CD, DVD or Digital Download here:
http://bit.ly/1YnFRiE

JOIN THE MOVEMENT
Subscribe to our mailing list: www.bit.ly/1x9CAfJ
Become a member: http://bit.ly/JoinAndSupportPFC

GET SOCIAL
https://www.facebook.com/PlayingForChange
https://twitter.com/playing4change
http://instagram.com/playing4change

Playing For Change (PFC) is a movement created to inspire and connect the world through music, born from the shared belief that music has the power to break down boundaries and overcome distances between people. The primary focus of PFC is to record and film musicians performing in their natural environments and combine their talents and cultural power in innovative videos called Songs Around The World. Creating these videos motivated PFC to form the Playing For Change Band—a tangible, traveling representation of its mission, featuring musicians met along their journey; and establish the Playing For Change Foundation—a separate 501(c)3 nonprofit organization dedicated to building music and art schools for children around the world. Through these efforts, Playing For Change aims to create hope and inspiration for the future of our planet.

To learn more about the work of the PFC Foundation, visit http://www.playingforchange.org",https://i.ytimg.com/vi/lw1kwnnpTw0/default.jpg,https://i.ytimg.com/vi/lw1kwnnpTw0/mqdefault.jpg,https://i.ytimg.com/vi/lw1kwnnpTw0/hqdefault.jpg,https://i.ytimg.com/vi/lw1kwnnpTw0/sddefault.jpg,,,en,32323607.0,196956.0,6143.0,0.0,Yes,2024-03-25,Playing For Change,"['Playing For Change', 'Etta James', 'PFC', 'music', 'Clarence Bekker', 'Titi', 'Grandpa', 'Grandpa Elliott', 'playing', 'for', 'change']",outros
https://youtu.be/wDjeBNv6ip0,wDjeBNv6ip0,2016-01-12T21:04:00Z,UCGZhNQ6mRnvLa0_oVJNG_kA,LP - Lost On You (Live),"Listen to the album 'Love Lines': https://lp.lnk.to/LoveLinesID

Watch more from ‘Love Lines’: https://www.youtube.com/playlist?list=PLyv7j-kfoPR8n4U5lruf2RbWDXsLmFUek 

Pre-Order Limited Edition Vinyl: https://iamlp.rosecityworks.com/

New album 'Heart To Mouth"" out now: https://lp.lnk.to/HeartToMouthID 


Lost On You: http://smarturl.it/LostOnYouAlbum

Lyrics:

When you get older, plainer, saner
Will you remember all the danger
We came from?
Burnin' like embers, falling tender
Long before the days of no surrender years ago
And well you know?

So smoke 'em if you got 'em
'cause it's going down
All I ever wanted was you
I'll never get to heaven
'cause I don't know how

Let's raise a glass or two
To all the things I've lost on you, oh-oh
Tell me are they lost on you? Oh-oh
Just that you could cut me loose, oh-oh
After everything I've lost on you
Is that lost on you?
Oh-oh-oh-oh-oh, oh, oh-oh
Oh-oh-oh-oh-oh
Is that lost on you?
Oh-oh-oh-oh-oh, oh, oh-oh
Baby, is that lost on you?
Is that lost on you?

Wish that I could see the machinations
Understand the toil of expectations in your mind
Hold me like you never lost your patience
Tell me that you love me more than hate me
All the time
And you're still mine

So smoke 'em if you got 'em
'cause it's going down
All I ever wanted was you
Let's take a drink of heaven
This can turn around

Let's raise a glass or two
To all the things I've lost on you, oh-oh
Tell me are they lost on you? Oh-oh
Just that you could cut me loose, oh-oh
After everything I've lost on you
Is that lost on you?
Oh-oh-oh-oh-oh, oh, oh-oh
Oh-oh-oh-oh-oh
Is that lost on you?
Oh-oh-oh-oh-oh, oh, oh-oh
Baby, is that lost on you?
Is that lost on you?

Lost on you
Lost on you

Let's raise a glass or two
To all the things I've lost on you, oh-oh
Tell me are they lost on you? Oh-oh
Just that you could cut me loose, oh-oh
After everything I've lost on you
Is that lost on you?
Is that lost on you?
----------------------------------

Website: http://iamlp.com
Facebook: http://facebook.com/iamLP
Twitter: http://twitter.com/iamlp
Soundcloud: https://soundcloud.com/iamlpmusic",https://i.ytimg.com/vi/wDjeBNv6ip0/default.jpg,https://i.ytimg.com/vi/wDjeBNv6ip0/mqdefault.jpg,https://i.ytimg.com/vi/wDjeBNv6ip0/hqdefault.jpg,https://i.ytimg.com/vi/wDjeBNv6ip0/sddefault.jpg,,,en,1355649720.0,6475082.0,187275.0,0.0,Yes,2024-03-25,LP,"['LP', 'Lost On You', 'Muddy Waters', 'Indie Rock (Musical Genre)', 'Alternative Rock (Musical Genre)', 'Live']",outros
https://youtu.be/pNyzWagLcJE,pNyzWagLcJE,2014-05-29T02:48:01Z,UCeJesXuEK5ERsyh-0DvM4PQ,"John Legend with Lindsey Stirling: ""All of Me"" | The Kennedy Center","Musician, singer, and philanthropist John Legend performs his hit ""All of Me"" with YouTube sensation, violinist Lindsey Stirling.

YouTube OnStage Live from The Kennedy Center
Recorded Live: May 28, 2014
Produced by: Sunset Lane Entertainment, TrickySquid@mOcean, Obscura

Subscribe to The Kennedy Center! http://bit.ly/2gNFrtb

#johnlegend #lindseystirling #digitalstage",https://i.ytimg.com/vi/pNyzWagLcJE/default.jpg,https://i.ytimg.com/vi/pNyzWagLcJE/mqdefault.jpg,https://i.ytimg.com/vi/pNyzWagLcJE/hqdefault.jpg,https://i.ytimg.com/vi/pNyzWagLcJE/sddefault.jpg,,,en,63241035.0,286935.0,4397.0,0.0,Yes,2024-03-25,The Kennedy Center,"['￼ John Legend', 'Lindsey Stirling', 'All Of Me', 'Kennedy Center', 'YouTube Onstage', 'Arts & Technology', 'The Kennedy Center', 'Kennedy', 'Washington D.C.', 'Performing Arts', 'Performance', 'Performing Arts Center', 'Perform', 'Art', 'John F. Kennedy Center for the Performing Arts', 'National Cultural Center', 'Stage', 'Digital Stage', 'Piano', 'Concert', 'Music']",outros
https://youtu.be/x1EPtz1Uk4s,x1EPtz1Uk4s,2014-08-31T04:11:13Z,UCGuXQUUn7C6Tg6Dz6D_xGVw,Air Supply - All Out Of Love (Live in Hong Kong),"'All Out Of Love' by Air Supply, recorded live in Hong Kong on 11th of August 2013. Available as a Blu-ray and 2CD+DVD. Russell Hitchcock (vocals), Graham Russell (vocals), with a lively backing band Jonni Lightfoot on bass guitar, Aaron McLain on lead guitar, Aviv Cohen on drums, and Amir Efrat on keyboard.

Subscribe to Air Supply VEVO channel - https://www.youtube.com/AirSupplyVEVO

Buy CD, Blu-ray, 2CD+DVD and numbered limited edition 2LP+Blu-ray+2CD: http://www.evo88.com/en/music?page=shop.browse&keyword=air+supply
Stream / Download: https://smarturl.it/AirSupply_LiveInHK

#airsupply

© 2013 Evolution Media Ltd. under exclusive license to Evolution Ltd.",https://i.ytimg.com/vi/x1EPtz1Uk4s/default.jpg,https://i.ytimg.com/vi/x1EPtz1Uk4s/mqdefault.jpg,https://i.ytimg.com/vi/x1EPtz1Uk4s/hqdefault.jpg,https://i.ytimg.com/vi/x1EPtz1Uk4s/sddefault.jpg,,,en-US,115505106.0,456195.0,9202.0,0.0,Yes,2024-03-25,AirSupplyVEVO,"['air supply', 'live in hong kong', 'all out of love', ""i'm all out of love"", 'russell hitchock', 'graham russell', 'evosound']",outros
https://youtu.be/5rOiW_xY-kc,5rOiW_xY-kc,2009-10-27T02:30:26Z,UC7eaRqtonpyiYw0Pns0Au_g,R.E.M. - Everybody Hurts (Official HD Music Video),"""Everybody Hurts"" from R.E.M.’s best-selling 1992 album, Automatic for the People. 

To learn more, visit http://www.remhq.com

Subscribe to R.E.M.'s YouTube channel: http://bit.ly/subscribe-to-remhq
Listen to the band-selected ""R.E.M. Top 40"" playlist: https://www.youtube.com/playlist?list=PLUyfC3nzhiwgPBosTfsmv12D4FSnOhnA9
Watch official R.E.M. music videos: https://www.youtube.com/playlist?list=PLC7B9C3CEACF3407A
Watch ""The Making Of Losing My Religion"": https://www.youtube.com/playlist?list=PLUyfC3nzhiwgf_JNYma7kmI96RjYFq0nn

Follow R.E.M.: 
Facebook: http://found.ee/REM-Facebook-r 
Twitter: http://found.ee/REM-twitter-r 
Instagram: http://found.ee/REM-instagram-r 
Spotify: http://found.ee/REM-spotify-r-1 
Apple Music: http://found.ee/REM-apple-r 
REMHQ: http://found.ee/REMHQ-r

Subscribe to Craft Recordings' YouTube channel: https://found.ee/craft-youtube-subscribe
Shop the Craft Recordings store for vinyl, box sets and more: https://found.ee/CraftStore-e

#REM #losingmyreligion",https://i.ytimg.com/vi/5rOiW_xY-kc/default.jpg,https://i.ytimg.com/vi/5rOiW_xY-kc/mqdefault.jpg,https://i.ytimg.com/vi/5rOiW_xY-kc/hqdefault.jpg,https://i.ytimg.com/vi/5rOiW_xY-kc/sddefault.jpg,,,,152567771.0,974566.0,36373.0,0.0,Yes,2024-03-25,remhq,"['Dad Rock', 'Mike Mills', 'Essential Rock', 'Michael Stipe', 'Automatic For The People', 'Peter Buck', 'Craft Recordings', '120 Minutes', 'Alt Rock', 'Rock', ""Music From MTV's Golden Age"", 'Pop', 'The World of R.E.M.', 'College Rock', 'R.E.M.', 'alternative rock', 'Everybody Hurts', 'REM']",outros
https://youtu.be/cL6kHi7OiUY,cL6kHi7OiUY,2016-10-06T16:40:10Z,UCet5gOMBwZSlim_q37xnbCw,Hallelujah - Kirchliche Trauung - Live gesungen von JULIETTE / #triolux,"Hallelujah! Es ist ein emotionaler Moment, die kirchliche Trauung. Nicht selten wird diese durch live Gesang untermalt und sorgt für noch mehr Emotionen an dem schönsten Tag zweier Menschen. Halleluja - ein wunderbarer Song, wunderschön interpretiert von der wunderbaren JULIETTE und festgehalten von dem Meister, Andrej Horoshulja. Eine Impression, um zu zeigen, wie es aussehen kann.

Ein besonderer Dank gilt unserem wunderbaren Brautpaar, Olga und Andreas. Danke, dass wir die Emotionen mit euch teilen dürften.  

Wir hoffen sehr, dass es Ihnen und Ihren Freunden gefällt und würden uns freuen, wenn Ihr dieses Video teilt, damit jeder die Möglichkeit bekommt, sich in diesen Zauberhaften Moment zu versetzten. Danke.

Ihr TRIOLUX Team

https://triolux.de #triolux

More about JULIETTE 

https://www.youtube.com/channel/UC-8xbf0BCHE8njqvOpLBT_A

हलिलुय 哈利路亞",https://i.ytimg.com/vi/cL6kHi7OiUY/default.jpg,https://i.ytimg.com/vi/cL6kHi7OiUY/mqdefault.jpg,https://i.ytimg.com/vi/cL6kHi7OiUY/hqdefault.jpg,https://i.ytimg.com/vi/cL6kHi7OiUY/sddefault.jpg,,,en-US,81268456.0,302559.0,6951.0,0.0,Yes,2024-03-25,T R I O L U X,"['horoshulja', 'andrej horoshulja', 'russische Hochzeit', 'hochzeit', 'triolux', 'juliette', 'trauung', 'kirchengesang', 'hochzeitsvideo', 'kirchliche trauung', 'hochzeitssänger', 'hochzeitssängerin', 'русская свадьба', 'русская свадьба в германии', 'певица в церковь', 'свадьба', 'Аллилуйя', 'hallelujah', 'हलिलुय', '哈利路亞']",outros
https://youtu.be/csR-62Bogws,csR-62Bogws,2022-02-12T15:09:00Z,UC3CgPL6sDO8GqBBk-IaZdkA,MÉTODO INFALIVEL Para Emagrecer em 7 dias,Aqui está o link do Programa de Reeducação Alimentar que eu prometi a vocês: https://bit.ly/3LxzbiO,https://i.ytimg.com/vi/csR-62Bogws/default.jpg,https://i.ytimg.com/vi/csR-62Bogws/mqdefault.jpg,https://i.ytimg.com/vi/csR-62Bogws/hqdefault.jpg,,,,pt-BR,508660.0,16562.0,88.0,0.0,Yes,2024-03-25,Você Mais Saudável ✔︎,"['como emagrecer', 'como perder barriga', 'emagrecer', 'perder barriga', 'como emagrecer rapido', 'como emagrecer em casa', 'como emagrecer a barriga', 'como perder barriga rapido', 'como perder a barriga rapido exercicios']",outros
https://youtu.be/UFpAwT6Gir4,UFpAwT6Gir4,2022-11-11T04:30:06Z,UCyXzoaY1_QBfzUxdVqqIyyQ,"Farm animals, animal sounds: cow, chicken, pig, elephant, duck, cat sound","Farm animals, animal sounds: cow, chicken, pig, elephant, duck, cat sound

Animals living together make very lively and interesting sounds. Each species has a different sound. Cows often call each other in the vast grasslands. Chickens cluck when laying eggs. Cat meows. The sound of an elephant trumpet can be heard several kilometers away. Let's listen and learn about the sounds of animals.",https://i.ytimg.com/vi/UFpAwT6Gir4/default.jpg,https://i.ytimg.com/vi/UFpAwT6Gir4/mqdefault.jpg,https://i.ytimg.com/vi/UFpAwT6Gir4/hqdefault.jpg,https://i.ytimg.com/vi/UFpAwT6Gir4/sddefault.jpg,,,en,23383149.0,74614.0,1145.0,0.0,Yes,2024-03-25,Animal Paradise,"['Animal paradise', 'Farm animals', 'cow', 'animal sounds']",outros
https://youtu.be/mR46t9y1pMk,mR46t9y1pMk,2019-11-19T16:00:10Z,UCa6QtfRySU3rEzbjAz0fH7Q,SOUSPLAT RENDA | Sousplat em crochê com 100g fio - ECONÔMICO /Jogo americano em crochê passo a passo,"Neste vídeo vou ajudar você confeccionar o SOUSPLAT EM CROCHÊ passo a passo mais econômico que já fiz. Foram apenas 113 metros de fio para confeccionar o souplat que tem 36cm de diâmetro. 
Este modelo fica muito charmoso na decoração da mesa, é muito procurado e se fizer para vender dá para conseguir um bom lucro já que consegue economizar no material.

Aqui no canal já tem vários modelos de sousplat com passo a passo detalhado.Para conhecer os outros modelos visite o seguinte link:https://www.youtube.com/playlist?list=PLbkrKP1ZUEYYhrUI4P28x-_jeJ_u34rt1

Passo a passo do descanso de copo para acompanhar este modelo ⇒ https://youtu.be/kxAfiG-ENr4

-----------------------------------------------
1ª volta - 14 pontos altos
2ª volt a - 28 pontos altos
3ª volta - 42 pontos altos
4ª volta - 56 pontos altos
5ª volta - 70 pontos altos
6ª volta - 84 pontos altos
7ª volta - 98 pontos altos
8ª volta - 112 pontos altos
----------------------------------------------

MATERIAIS
Fio Barroco maxcolor nº6 cor 7684 - Gastei 100g que equivale a 113 metros de fio! O modelo mais escuro foi confeccionado com a cor 7738.
Tesoura e agulha de tapeceiro para cortes e acabamentos (Utilizo agulha de tapeceiro número 14 mas pode ser agulha de costura)
Agulha para crochê 3.5mm
Tamanho do sousplat: 36cm de diâmetro, dependendo dos seus pontos pode variar um pouquinho!
Apoio: Círculo produtos ⇒ http://bit.ly/2HBC3Jf

Quer apoiar? PIX: crochetapetes@gmail.com


Aqui no canal tem outros modelos veja:
⇒ https://youtu.be/8qcUlIrFQC4 (Cor 1114)
⇒ https://youtu.be/vZ5wU0tMLDg (Borda com corações)
⇒ https://youtu.be/3KJu3Tty5e4 (Simples, fácil e econômico)
⇒ https://youtu.be/Q5JzT9PI5Co (Com flor)
⇒ https://youtu.be/oPYCvUHNBTQ  (simples e fácil)
⇒ https://youtu.be/zNF3p_dz0RM (tema natalino)
⇒ https://youtu.be/qbWvc8ShCZg (modelo retangular)

O tamanho do trabalho e quantidade de fios varia de acordo com o tamanho dos seus pontos. Mesmo seguindo a receita exatamente como fiz pode sofrer variações nestes números por se tratar de um trabalho manual.

Você pode utilizar qualquer espessura de fio seguindo o mesmo passo a passo!

Forte abraço,
Samuel Ramos

#Blogdocroche  #Semprecirculo #Croche #crochet #crocheting #sousplat #diy  #artesanato #cozinha #jogoamericano #crocheiniciantes  #crochepassoapasso #decora #DIY",https://i.ytimg.com/vi/mR46t9y1pMk/default.jpg,https://i.ytimg.com/vi/mR46t9y1pMk/mqdefault.jpg,https://i.ytimg.com/vi/mR46t9y1pMk/hqdefault.jpg,https://i.ytimg.com/vi/mR46t9y1pMk/sddefault.jpg,,,pt,5601532.0,145912.0,5282.0,0.0,Yes,2024-03-25,Blog do crochê,"['Crochê passo a passo', 'Blog do crochê', 'Crochê com barbante', 'aprender crochê', 'Tapete de crochê', 'Tapete de barbante', 'Gráfico de crochê', 'Semprecirculo', 'Crochê fácil', 'sousplat', 'Modelo Dani Costa', 'Sousplat de barbante', 'Jogo americano de barbante', 'Decoração', 'suplá', 'Crochet', 'Crocheting', 'Knit', 'crochet', 'passo a passo', 'croche', 'supra', 'supla', 'supla croche', 'jogo americano', 'sousplat de croche', 'artesanato', 'sousplat fácil', 'diy', 'supla de croche', 'crochê', 'sousplat crochet', 'sousplat croche', 'ganchillo']",crochet
https://youtu.be/LufB81vmd3M,LufB81vmd3M,2021-01-06T15:27:19Z,UCjgRKqje5-Nlc4YywyPHvMA,Sousplat em Crochê Glamour Passo a Passo,"Neste tutorial utilizamos fio 6 barroco cor 7259, fio encanto . Usamos a agulha 3.5 e no final a agulha 3. Ele ficou com 41cm de diâmetro e peso de 185 gramas.",https://i.ytimg.com/vi/LufB81vmd3M/default.jpg,https://i.ytimg.com/vi/LufB81vmd3M/mqdefault.jpg,https://i.ytimg.com/vi/LufB81vmd3M/hqdefault.jpg,https://i.ytimg.com/vi/LufB81vmd3M/sddefault.jpg,,,,794175.0,31584.0,,0.0,Yes,2024-03-25,Mah Oliveira Crochê,"['Tutorial Sousplat em crochê', 'passo a passo', 'Sousplat de luxo', 'Sousplat estilo turco', 'Sousplat de crochê']",crochet
https://youtu.be/QjFWMec_ON8,QjFWMec_ON8,2022-07-27T16:35:04Z,UCzMM64OnR0Z1bbamQeK7f6w,JOGO AMERICANO LAVIGNE (Passo a passo completo),"Oi amores❤️
Sejam todos bem vindos ao Canal @Isa Artes em Crochê  .
Hoje faremos esse lindo jogo Americano Lavigne e espero que gostem. 

.
🌸
Materiais:
Barroco maxcolor fio 06 cor 2500
Agulha tamanho 3,5
.
🌸Rede social:
Instagram:https://www.instagram.com/isaartesemcroche/
.
🌸Arremate Perfeito
https://youtu.be/8uK-tyPp-Ec
.
.
#isaartesemcroche #sousplat #semprecirculo #crochet #crochê #crocheting #mesaposta #jogoamericano",https://i.ytimg.com/vi/QjFWMec_ON8/default.jpg,https://i.ytimg.com/vi/QjFWMec_ON8/mqdefault.jpg,https://i.ytimg.com/vi/QjFWMec_ON8/hqdefault.jpg,https://i.ytimg.com/vi/QjFWMec_ON8/sddefault.jpg,,,,59109.0,3183.0,112.0,0.0,Yes,2024-03-25,Isa Artes em Crochê,"['Jogo Americano Lavigne', 'Jogo de Sousplat Lavigne', 'Sousplat Lavigne', 'Isa Artes em Croche']",outros
https://youtu.be/dD5fNlZz1Hw,dD5fNlZz1Hw,2022-07-26T18:37:09Z,UCzMM64OnR0Z1bbamQeK7f6w,NOVIDADES Sousplat Lavigne,"Oi amores🥰
Bem vindos ao Canal @IsaArtesemCroche hoje apresento a vocês mais essa novidade qye teremos em breve o passo a passo completo.
Espero que gostem",https://i.ytimg.com/vi/dD5fNlZz1Hw/default.jpg,https://i.ytimg.com/vi/dD5fNlZz1Hw/mqdefault.jpg,https://i.ytimg.com/vi/dD5fNlZz1Hw/hqdefault.jpg,https://i.ytimg.com/vi/dD5fNlZz1Hw/sddefault.jpg,,,,3587.0,448.0,23.0,0.0,Yes,2024-03-25,Isa Artes em Crochê,"['Sousplat Lavigne', 'Jogo Americano Lavigne', 'Sousplat de Crochê']",outros
